classes,Cell ID,Nuclear volume (fL),Cellular volume (fL),Nuclear surface area (micrometers squared),Cellular surface area (micrometers squared),Radial proximity (unitless),Apical proximity (unitless)
Alpha tubulin,AICS-12_184_1,20.9574,54.87804,44.47343688,116.4968448,0.9030307,-0.2220626
Alpha tubulin,AICS-12_184_5,30.41604,66.88332,59.696031,142.4484576,0.7781158,-0.2786636
Alpha tubulin,AICS-12_184_6,23.93388,59.17104,50.08789776,139.0388688,0.9141973,-0.221181
Alpha tubulin,AICS-12_185_1,31.15476,70.39872,59.78172468,148.4825172,0.8865904,-0.2057897
Alpha tubulin,AICS-12_185_3,37.60668,83.54232,67.28680092,159.5408664,0.8001126,0.2677754
Alpha tubulin,AICS-12_185_4,22.46184,53.53668,45.606684,109.0275732,0.824397,-0.2355635
Alpha tubulin,AICS-12_185_5,23.54832,53.94492,46.470081,112.6152656,0.8878926,0.2013561
Alpha tubulin,AICS-12_185_6,29.17728,67.75056,56.94452124,140.4952656,0.7726683,-0.305672
Alpha tubulin,AICS-12_185_7,26.02044,56.50668,53.4749748,125.71491,0.8886405,0.3471183
Beta actin,AICS-16_50_1,22.52664,50.56992,48.88173768,111.7879177,0.9213404,-0.7765711
Beta actin,AICS-16_50_3,24.36588,62.65188,51.62096724,116.4767076,0.9313233,-0.9183514
Beta actin,AICS-16_50_5,16.12548,36.8874,38.46580008,79.18647768,0.9646531,-0.9856156
Beta actin,AICS-16_50_6,28.18476,69.88032,57.30285864,155.2102044,0.8010938,-0.7910353
Beta actin,AICS-16_50_7,24.71796,59.34708,50.424771,127.5899976,0.8791372,-0.8531215
Beta actin,AICS-16_50_10,21.43584,51.8832,45.2834994,104.8542258,0.9519983,-0.2176455
Beta actin,AICS-16_50_11,13.73112,35.82684,34.00543356,87.77394588,0.9518307,-0.6905983
Beta actin,AICS-16_51_5,29.56068,78.85296,54.76552488,142.1356908,0.8848625,-0.767844
Beta actin,AICS-16_52_3,27.4428,56.68812,51.25117608,123.9183924,0.78573,-0.6544404
Beta actin,AICS-16_53_1,22.8582,54.15984,47.17561632,119.7648912,0.9087203,-0.8120705
Beta actin,AICS-16_54_1,11.67696,43.92576,31.89566028,95.17476264,0.9495138,-0.5238944
Beta actin,AICS-16_54_2,20.78892,54.92232,42.38394048,110.5886951,0.8746694,-0.7629452
Beta actin,AICS-16_54_3,21.14316,58.48956,45.45310584,131.906226,0.9185615,-0.7853704
Beta actin,AICS-16_54_4,26.1144,56.55312,51.89687016,118.1248152,0.9504131,-0.1115714
Beta actin,AICS-16_54_5,9.68868,40.284,27.76014288,83.25458784,0.9706857,-1
Beta actin,AICS-16_54_6,22.54824,53.55396,45.35062728,114.5924593,0.8604083,-0.8299888
Beta actin,AICS-16_54_7,21.57084,53.07336,43.77958812,112.9386714,0.9425389,-0.6485085
Beta actin,AICS-16_54_9,16.42788,42.47208,41.49941688,103.3206325,0.9056611,-0.409137
Beta actin,AICS-16_54_10,14.20524,40.24512,34.41217008,82.83114792,0.9145314,-0.769178
Beta actin,AICS-16_55_1,15.07356,35.74044,38.53025076,90.67599576,0.866959,-0.6749921
Beta actin,AICS-16_55_2,18.73692,36.4446,41.7196224,90.22212888,0.7849808,-0.8407011
Beta actin,AICS-16_55_3,23.97924,51.07212,50.61610932,112.5410024,0.9126963,-0.3282909
Beta actin,AICS-16_56_2,21.84516,46.66788,49.22139288,113.4040502,0.8030355,-0.8476233
Beta actin,AICS-16_56_3,12.82716,29.00988,32.92639392,71.5430484,0.8237655,-0.7593032
Beta actin,AICS-16_56_5,21.77172,41.38776,50.3911896,96.12774108,0.9270713,-0.2355219
Beta actin,AICS-16_56_6,13.21596,33.3612,34.61947848,88.79650824,0.6938465,-0.8785456
Beta actin,AICS-16_56_7,24.70608,52.83576,51.48054228,121.3571268,0.8593525,-0.2740003
Beta actin,AICS-16_57_3,17.81676,43.173,40.51347396,97.5540252,0.9176373,-0.8125014
Beta actin,AICS-16_57_4,31.95072,86.20236,60.39760872,175.0486056,0.8811824,-0.9020797
Beta actin,AICS-16_57_5,6.89256,45.28548,22.36394364,79.73831844,0.9775165,-0.7697929
Beta actin,AICS-16_57_6,31.0284,73.60308,59.05888068,145.4486676,0.9547202,-0.725581
Beta actin,AICS-16_57_9,6.7014,38.05704,22.22400756,72.40543272,0.9294177,-0.9221205
Beta actin,AICS-16_58_3,17.442,42.9786,43.50751476,107.5014644,0.9245318,-0.8107494
Beta actin,AICS-16_58_5,21.9402,46.39464,48.39738564,98.3596878,0.8674216,-0.5618793
Beta actin,AICS-16_58_6,21.56328,40.67712,47.36198436,104.3722949,0.8956659,-0.319006
Beta actin,AICS-16_58_8,14.03676,28.30896,36.012705,75.2061564,0.8720422,-0.7931706
Beta actin,AICS-16_58_9,22.2966,45.39024,48.4567962,114.04872,0.8162849,-0.5450394
Beta actin,AICS-16_59_1,15.7788,34.9326,39.99578496,104.8482079,0.8759847,-0.7700229
Beta actin,AICS-16_59_2,16.52724,36.05688,41.65221516,97.63418988,0.8944132,-0.7243386
Beta actin,AICS-16_59_3,18.2466,39.97404,43.46871864,105.2849058,0.8347886,-0.6592641
Beta actin,AICS-16_59_6,21.66264,46.38492,48.67666416,124.0773948,0.8986775,-0.6330076
Beta actin,AICS-16_59_7,17.57808,31.6386,41.55989832,84.88118472,0.953821,-0.8689002
Beta actin,AICS-16_59_9,15.87168,35.1864,40.69841028,82.50037404,0.9528856,-0.008388188
Beta actin,AICS-16_59_10,16.20864,33.01452,40.56855444,84.20644884,0.8297678,-0.5580028
Beta actin,AICS-16_60_2,19.43784,47.12364,41.28433296,97.73307168,0.8798746,-0.4845809
Beta actin,AICS-16_60_3,28.42668,71.6418,54.18021912,143.003802,0.9103352,-0.6314155
Beta actin,AICS-16_61_1,20.67768,51.55704,44.35774692,117.7104312,0.8481048,-0.8356187
Beta actin,AICS-16_61_2,23.4468,54.9072,47.77485516,119.12085,0.8923903,-0.7587211
Beta actin,AICS-16_61_3,21.80844,54.09396,45.3873864,116.5173312,0.8364443,-0.6944548
Beta actin,AICS-16_61_4,14.95692,36.59472,36.16517736,77.8429074,0.888027,-0.7633324
Beta actin,AICS-16_62_1,19.28124,48.56976,39.946443,97.1429004,0.8438053,-0.8778518
Beta actin,AICS-16_62_2,22.19616,51.79896,46.48644684,116.0146229,0.9273744,-0.7568731
Beta actin,AICS-16_62_3,5.26068,38.2482,19.01951556,70.08220512,0.8268571,-0.3027562
Beta actin,AICS-16_62_4,33.05772,86.48424,62.21978088,164.1818508,0.8705055,-0.9649325
Beta actin,AICS-16_62_8,18.2736,44.76168,39.75198516,91.88421612,0.9103091,-0.7118037
Beta actin,AICS-16_63_1,16.32204,47.50596,37.85262816,118.3736784,0.8564061,-0.4719949
Beta actin,AICS-16_63_2,27.83268,70.86204,54.17182668,148.1397192,0.87839,-0.7970585
Beta actin,AICS-16_63_4,24.04296,54.27864,47.94784884,115.1620045,0.8226867,-0.8302219
Beta actin,AICS-16_63_5,20.39472,49.07088,42.52136232,106.2099366,0.8928451,-0.9311002
Beta actin,AICS-16_64_1,15.16644,40.89744,34.05586968,87.72267168,0.9982357,-0.9759328
Beta actin,AICS-16_64_2,22.22208,55.03896,45.73101084,111.4836132,0.9375255,-0.6879068
Beta actin,AICS-16_64_3,21.26628,53.29584,44.78801952,114.7304632,0.9088309,-0.8893629
Beta actin,AICS-16_64_4,20.39904,52.056,42.1617096,102.7651019,0.9127162,-0.1475028
Beta actin,AICS-16_64_6,29.68164,77.8518,54.95915628,146.991666,0.8838409,-0.6470009
Beta actin,AICS-16_64_8,26.00532,73.17108,49.06567296,148.8355584,0.9513061,-0.8782025
Beta actin,AICS-16_64_10,32.47776,75.89808,57.90756828,139.2053208,0.8961488,-0.6967061
Beta actin,AICS-16_64_11,18.13428,49.02984,40.25318028,110.8967593,0.9440755,-0.9782619
Beta actin,AICS-16_65_1,19.251,46.17864,39.833826,99.16729428,0.891505,-0.6522219
Beta actin,AICS-16_65_2,18.5814,47.05452,39.6258192,93.82690884,0.5168564,-0.3517355
Beta actin,AICS-16_65_3,20.1366,41.58432,42.9442668,87.47550792,0.8162368,-0.7519801
Beta actin,AICS-16_65_4,17.85348,41.20092,38.87960208,93.91114752,0.8798883,-0.8520499
Beta actin,AICS-16_65_5,22.14324,52.49664,44.50719288,106.6532111,0.8637391,-0.8088812
Beta actin,AICS-16_65_6,18.93132,43.2702,43.05708168,104.722333,0.7758036,-0.8295313
Beta actin,AICS-16_65_8,30.99708,70.39008,55.26583536,134.7995808,0.8776906,-0.8356651
Beta actin,AICS-16_65_9,25.94376,65.63808,50.40322536,130.8799272,0.8731737,-0.9214281
Beta actin,AICS-16_66_1,17.037,46.3266,40.31284692,108.8068439,0.9168596,-0.2832655
Beta actin,AICS-16_66_4,14.72364,39.3984,34.14853572,86.669112,0.9364799,-0.8888002
Beta actin,AICS-16_66_5,18.0576,44.00028,40.73065308,97.06754304,0.7766707,-0.5555914
Beta actin,AICS-16_66_6,18.4464,41.9688,40.86532788,95.45503056,0.8617548,-0.4703485
Beta actin,AICS-16_67_1,25.59384,62.03736,50.40005928,128.7016176,0.9562001,-0.6064073
Beta actin,AICS-16_67_4,17.22924,41.61456,38.23887828,100.1863181,0.9211462,-0.8908257
Beta actin,AICS-16_67_5,18.11052,46.12356,41.07077388,100.7318383,0.9354289,-0.6199778
Beta actin,AICS-16_67_6,27.59184,70.65792,53.46392844,137.843208,0.9099518,-0.6965963
Beta actin,AICS-16_67_7,25.7688,60.70896,49.47317772,113.1285198,0.8235065,-0.6542979
Beta actin,AICS-16_67_8,22.07952,56.29176,45.91407312,128.0593224,0.9741879,-0.5175865
Beta actin,AICS-16_67_9,20.74356,47.76192,42.87307656,100.4475313,0.8603761,-0.6680608
Beta actin,AICS-16_67_10,21.65832,46.04688,44.38316868,95.90106372,0.8882308,-0.8867446
Beta actin,AICS-16_68_2,15.63948,31.45284,35.79675972,75.2267592,0.8548217,-0.6674074
Beta actin,AICS-16_68_3,29.74536,70.06824,55.54428744,130.6807668,0.893863,-0.7308277
Beta actin,AICS-16_68_4,18.5976,42.33168,41.1351198,104.5827344,0.8534091,-0.824011
Beta actin,AICS-16_68_6,21.87324,50.41224,45.26302464,114.1439468,0.955472,-0.5271216
Beta actin,AICS-16_69_1,16.25724,36.84312,37.94904228,82.46269536,0.8302045,-0.5514129
Beta actin,AICS-16_69_3,15.7302,37.37232,37.70258856,90.38188788,0.904174,-0.4781996
Beta actin,AICS-16_69_4,14.74092,36.00504,36.893562,94.00418604,0.8066077,-0.8193819
Beta actin,AICS-16_69_5,14.96988,36.98244,35.40464304,85.74628116,0.886682,-0.7760439
Beta actin,AICS-16_69_6,16.86096,39.02256,39.52886964,84.30622692,0.824075,-0.5066085
Beta actin,AICS-16_69_7,27.71172,58.01868,53.92543116,116.9119272,0.8147792,-0.8071312
Beta actin,AICS-16_69_8,25.67052,59.61276,50.62997256,115.2598853,0.8902319,-0.738618
Beta actin,AICS-16_69_10,6.47892,48.249,22.191951,95.23730436,0.8601399,-0.3631284
Beta actin,AICS-16_70_2,21.78576,59.90436,44.44706064,114.2369504,0.9239445,-0.913196
Beta actin,AICS-16_70_3,17.10504,37.70604,39.04761384,80.62676472,0.8943125,-0.7246871
Beta actin,AICS-16_70_4,29.69676,79.5258,59.100645,167.3899512,0.8904025,-0.2121382
Beta actin,AICS-16_70_5,25.21692,60.66684,50.41315428,141.891018,0.8879414,-0.2893712
Beta actin,AICS-16_70_6,30.3912,69.78528,56.24882172,136.4099748,0.8930337,-0.6419563
Beta actin,AICS-16_70_7,12.22236,35.667,29.89417392,75.88178856,0.9587471,-0.2693425
Beta actin,AICS-16_71_5,31.54572,77.895,60.10113792,163.1944296,0.9261031,-0.5107499
Beta actin,AICS-16_71_6,35.25336,82.67724,64.63923636,153.0853224,0.8731979,-0.6337243
Beta actin,AICS-16_71_7,22.32468,55.27548,47.7181218,124.5038844,0.8810487,-0.5921921
Beta actin,AICS-16_72_1,28.64808,61.93908,57.15348252,140.0741304,0.8777475,-0.6837472
Beta actin,AICS-16_72_2,23.2794,50.10228,51.40163472,126.3677976,0.8641388,-0.6056771
Beta actin,AICS-16_72_3,18.03168,40.92876,43.25562516,94.432992,0.7589445,0.4753244
Beta actin,AICS-16_72_4,27.34344,60.30828,55.24569816,132.764676,0.9273407,-0.6865587
Beta actin,AICS-16_72_5,28.5552,67.18788,57.9665016,143.252316,0.920898,-0.6265132
Beta actin,AICS-16_73_1,14.73984,32.08248,36.4703316,89.24963016,0.8783038,-0.6244719
Beta actin,AICS-16_73_3,17.12232,36.57528,38.15880672,86.33669688,0.8811517,-0.4455355
Beta actin,AICS-16_74_1,24.13476,40.58964,54.22737276,98.63937372,0.895322,-0.9330547
Beta actin,AICS-16_74_5,29.35872,70.93116,68.80739232,143.2599984,0.8212268,-0.805196
Beta actin,AICS-16_74_7,19.31472,39.84228,45.34293324,102.9275148,0.8964015,-0.850212
Beta actin,AICS-16_74_8,23.18328,46.06956,52.48663404,119.3205924,0.831573,-0.3195168
Beta actin,AICS-16_75_4,26.02584,58.82436,52.69923864,122.6814096,0.8484753,-0.7157917
Beta actin,AICS-16_75_5,24.69204,37.19736,52.21350144,84.48021,0.4541521,-0.619616
Beta actin,AICS-16_76_1,31.725,72.25416,65.43700704,155.7038568,0.8685855,-0.6214464
Beta actin,AICS-16_76_3,24.98904,55.8684,55.79402364,135.0524016,0.7428815,-0.9338397
Beta actin,AICS-16_76_4,23.64876,47.23056,51.157218,113.8977725,0.8128833,-0.7430294
Beta actin,AICS-16_76_5,16.80588,39.40704,41.32059156,102.6949709,0.8656591,-0.3533093
Beta actin,AICS-16_77_1,11.00088,40.81968,29.27642748,81.36222648,0.9601394,-0.9628143
Beta actin,AICS-16_77_3,17.81892,35.4726,40.65056988,84.57295752,0.7982693,-0.7210146
Beta actin,AICS-16_77_4,17.62992,37.53216,39.41870868,96.1649076,0.849652,-0.2065757
Beta actin,AICS-16_77_5,29.21292,73.57716,57.93061548,140.8953324,0.9536389,-0.7187124
Beta actin,AICS-16_77_6,19.15272,44.6634,42.05582052,102.5154588,0.9265567,-0.8735587
Beta actin,AICS-16_78_1,26.61228,51.39504,58.69256988,132.5257068,0.8987714,-0.3236444
Beta actin,AICS-16_78_3,15.91272,30.3966,40.8598338,85.72494504,0.8790305,-0.4545789
Beta actin,AICS-16_78_5,10.62072,73.07064,37.35292296,121.7335644,0.9586467,-1
Beta actin,AICS-16_79_1,26.88768,56.66976,56.82422184,127.6626312,0.8783928,-0.6366568
Beta actin,AICS-16_79_5,25.56036,57.86316,53.9946426,117.7645572,0.9298128,-0.5104107
Beta actin,AICS-16_80_1,16.05744,44.8794,37.05206388,105.1526288,0.9430323,-0.3127526
Beta actin,AICS-16_80_2,21.58596,46.91304,45.58234476,109.9675148,0.8844534,-0.7862839
Beta actin,AICS-16_80_3,15.12432,34.84728,35.75638056,83.87590776,0.7278388,-0.330309
Beta actin,AICS-16_80_5,13.25484,35.667,32.21809992,89.3016726,0.8799185,-0.7657299
Beta actin,AICS-16_81_2,24.41664,57.42684,57.04214592,135.9820884,0.9174481,-0.659754
Beta actin,AICS-16_81_3,23.52888,45.36864,53.4800964,109.887129,0.8629852,-0.4137984
Beta actin,AICS-16_81_4,8.92404,68.43204,31.42768572,123.2025324,0.9790772,-0.2989929
Beta actin,AICS-16_82_1,30.10176,66.96432,59.2110504,138.4955136,0.909842,-0.6498669
Beta actin,AICS-16_82_3,28.50768,66.717,54.1759938,126.971448,0.8525076,-0.1406097
Beta actin,AICS-16_82_4,28.58328,63.70812,54.92198976,126.0579408,0.9047648,-0.7665495
Beta actin,AICS-16_83_1,16.89228,50.73624,36.93871356,108.5064737,0.9490923,-0.7313347
Beta actin,AICS-16_83_2,22.91868,57.58668,46.09047732,108.6914915,0.976226,-0.5693023
Beta actin,AICS-16_83_4,20.51676,57.00564,43.60596588,129.0063528,0.9017421,-0.8631474
Beta actin,AICS-16_83_7,19.10736,49.49424,40.030833,102.3160656,0.8848122,-0.307341
Beta actin,AICS-16_84_1,20.97468,48.79332,47.215041,114.2398139,0.9086787,-0.5322748
Beta actin,AICS-16_84_2,28.27116,58.4928,57.34409916,139.1041692,0.9117942,-0.6830661
Beta actin,AICS-16_84_3,22.7934,52.93512,48.32298276,120.343632,0.9291733,-0.5417892
Beta actin,AICS-16_84_5,20.30508,41.92992,43.28365428,93.34129968,0.8382654,-0.81993
Beta actin,AICS-16_84_6,22.65084,47.91204,46.90080756,106.3628513,0.8234004,-0.2221359
Beta actin,AICS-16_84_7,13.50432,52.32708,32.98256856,98.17643928,0.66864,-0.1896916
Beta actin,AICS-16_84_8,9.74268,77.3064,34.87283472,121.46049,0.9887463,-0.840903
Beta actin,AICS-16_85_2,28.58436,56.56284,63.0634248,132.3637944,0.8129628,-0.524609
Beta actin,AICS-16_85_3,23.98464,59.454,52.01966052,136.1231652,0.9362413,-0.8444214
Beta actin,AICS-16_85_5,23.32368,54.47088,53.54450052,120.6743244,0.835523,-0.6540852
Beta actin,AICS-16_86_4,20.2932,47.03184,44.15891244,101.7824996,0.9144757,-0.7721606
Beta actin,AICS-16_86_5,19.20672,47.55024,43.03165992,107.9584392,0.8883968,-0.6306147
Beta actin,AICS-16_87_1,32.29956,77.44248,63.11927352,162.7671252,0.9033228,-0.7965474
Beta actin,AICS-16_87_2,30.7098,68.92236,60.0447654,145.3804572,0.9348596,-0.6028458
Beta actin,AICS-16_87_3,25.65216,58.33188,51.78208812,131.11005,0.9056414,-0.4274631
Beta actin,AICS-16_87_4,29.23128,71.21628,59.44033512,153.5387004,0.8964873,-0.4074068
Beta actin,AICS-16_87_5,18.11268,41.41584,40.06712652,95.73955872,0.8744342,-0.4474236
Beta actin,AICS-16_88_1,19.73808,51.3378,40.88156568,98.30920512,0.9204739,-0.6262425
Beta actin,AICS-16_88_3,28.215,68.92236,53.46726912,125.430894,0.878153,-0.5119771
Beta actin,AICS-16_88_4,19.494,51.19848,40.1481642,106.633167,0.9636377,-0.4681424
Beta actin,AICS-16_88_6,28.45152,55.56924,54.11672292,114.5385661,0.8342598,-0.822714
Beta actin,AICS-16_88_9,38.03544,88.62372,63.31552392,150.2550564,0.8689691,-0.7850612
Beta actin,AICS-16_89_1,20.34288,46.7586,45.70446,107.5650305,0.7773825,-0.7721056
Beta actin,AICS-16_89_2,30.1212,76.24908,58.40353704,156.1439652,0.8951114,-0.812869
Beta actin,AICS-16_89_3,18.44856,46.40436,39.96255276,98.17995456,0.9629233,-0.4307257
Beta actin,AICS-16_89_4,27.06048,68.05512,54.98077176,144.2908368,0.8914418,-0.8531768
Beta actin,AICS-16_89_5,28.96776,63.17028,53.92466292,130.6920576,0.9079984,-0.7682886
Beta actin,AICS-16_89_7,19.65492,44.8416,41.93524176,108.0782381,0.9016135,-0.4058146
Beta actin,AICS-16_89_8,26.31096,58.4874,53.05583004,119.7184476,0.9035125,-0.7058099
Beta actin,AICS-16_90_1,17.67096,44.09748,39.39363612,98.80298556,0.8946469,-0.5792307
Beta actin,AICS-16_90_2,22.93596,52.48368,46.31785308,115.1536703,0.8747661,-0.2908534
Beta actin,AICS-16_90_3,14.7582,39.09492,34.47113832,85.52331696,0.8920674,-0.8448092
Beta actin,AICS-16_90_4,22.60656,59.19804,46.3001952,118.1155032,0.9108347,-0.4969102
Beta actin,AICS-16_90_5,24.97608,58.88484,48.77563908,120.7214664,0.9085191,-0.8270932
Beta actin,AICS-16_90_6,27.30564,64.86804,54.1532958,122.786868,0.9366142,-0.7407659
Beta actin,AICS-16_90_7,25.95996,58.28868,50.80797144,131.6156916,0.9415179,-0.4572851
Beta actin,AICS-16_90_8,5.17644,40.61232,19.00830624,72.61345116,0.9837075,-0.7462865
Beta actin,AICS-16_90_9,26.78184,61.42932,53.6131998,122.0543628,0.8786,-0.8336723
Beta actin,AICS-16_90_10,4.84164,32.00472,18.2636256,62.20277484,0.9720635,0.7837787
Beta actin,AICS-16_91_1,20.17764,54.66636,41.58992952,112.3791017,0.9075539,-0.7557086
Beta actin,AICS-16_91_4,17.68608,46.61712,38.87939256,99.79224588,0.9355604,-0.8769752
Beta actin,AICS-16_92_1,15.66324,38.394,35.06790948,81.39567984,0.8679022,-0.8864425
Beta actin,AICS-16_92_3,23.27508,59.1084,47.12229348,108.3536405,0.9749086,-0.1048363
Beta actin,AICS-16_92_4,18.63108,47.8602,39.51024564,99.03142056,0.9049498,-0.4358902
Beta actin,AICS-16_92_5,37.26864,81.6264,64.06971444,146.7696912,0.837479,-0.7938182
Beta actin,AICS-16_92_6,21.87972,53.2548,43.26399432,108.7619484,0.9096941,-0.6929014
Beta actin,AICS-16_92_7,33.22296,74.00808,61.71629268,148.5074268,0.8496519,-0.8388264
Beta actin,AICS-16_92_8,28.95264,69.05196,54.96200808,140.5894332,0.9263225,-0.8045419
Beta actin,AICS-16_93_5,23.75136,46.84716,49.75912596,99.20988504,0.8405987,-0.5662298
Beta actin,AICS-16_93_8,25.53768,59.77368,52.69554876,135.5368584,0.9102458,-0.5483468
Beta actin,AICS-16_94_1,24.003,56.87064,47.22824076,111.7291241,0.8932664,-0.3750391
Beta actin,AICS-16_94_2,31.698,80.82396,60.43347156,167.7340296,0.9035406,-0.7724223
Beta actin,AICS-16_94_3,14.56704,45.31572,33.48073728,88.89977832,0.9808939,-0.7944692
Beta actin,AICS-16_94_4,13.11984,37.49976,31.36125624,83.4095628,0.9337035,-0.9035037
Beta actin,AICS-16_94_6,28.53036,70.24428,52.87882056,132.92007,0.9195868,-0.5063558
Beta actin,AICS-16_94_7,13.16088,34.41204,31.82654196,80.8701804,0.9844812,-0.1647248
Beta actin,AICS-16_94_8,5.40432,45.10296,20.09765892,78.94429584,0.9549345,-1
Beta actin,AICS-16_94_9,11.05596,50.5224,28.05754488,94.93670136,0.7262528,-0.2835764
Beta actin,AICS-16_94_10,4.66668,47.19168,17.98418412,82.4029938,0.9994209,0.9992545
Beta actin,AICS-16_94_11,17.28,36.99108,38.4037356,87.3814218,0.8252772,-0.6233624
Beta actin,AICS-16_95_2,27.67716,68.44068,59.01209952,137.09883,0.9317101,-0.5863325
Beta actin,AICS-16_95_3,14.9094,34.73496,37.9912722,82.94985264,0.940088,-0.02414384
Beta actin,AICS-16_96_1,16.95924,38.61648,38.872362,91.53623832,0.9072011,-0.01392352
Beta actin,AICS-16_96_3,22.707,53.72784,47.30409864,110.2156796,0.9170978,-0.2975264
Beta actin,AICS-16_96_4,26.24076,72.90216,54.7105026,149.9793048,0.9651887,-0.830264
Beta actin,AICS-16_96_8,17.01756,34.68312,39.35392044,81.5732946,0.8870094,-0.6210312
Beta actin,AICS-16_96_9,18.95184,51.04188,42.19922532,113.6248843,0.9429789,-0.817693
Beta actin,AICS-16_97_1,12.93084,33.17004,31.81156128,83.8663746,0.9106349,-0.8761697
Beta actin,AICS-16_97_2,19.05876,48.11184,41.62750344,110.814092,0.9153379,-0.7784497
Beta actin,AICS-16_97_3,11.93292,40.80348,31.01403504,101.0949132,0.9135854,-0.8125827
Beta actin,AICS-16_97_4,14.27976,37.24164,34.3332276,84.16647708,0.925453,-0.8420474
Beta actin,AICS-16_97_5,26.63712,62.59248,52.47636756,136.6172832,0.8579512,-0.9049406
Beta actin,AICS-16_97_6,19.76616,49.09572,41.74395,103.7100022,0.9311101,-0.8873229
Beta actin,AICS-16_97_11,16.17732,41.12208,37.09798368,97.113102,0.8999284,-0.8723094
Beta actin,AICS-16_98_2,20.4606,50.11416,44.57455356,121.0237572,0.8742433,-0.5802503
Beta actin,AICS-16_98_4,25.85736,59.56416,55.12330356,138.7508952,0.8455788,-0.5775582
Beta actin,AICS-16_98_5,19.68408,45.3654,44.91700236,112.4141614,0.8700205,-0.5553308
Beta actin,AICS-16_99_3,26.43624,59.40108,51.5094444,138.0852036,0.8754111,-0.6773139
Beta actin,AICS-16_99_5,18.73908,45.39672,41.33868012,103.4934516,0.8988755,-0.3650984
Beta actin,AICS-16_99_6,31.2228,71.97984,57.26201388,157.6087428,0.9211434,-0.8225759
Beta actin,AICS-16_100_1,16.17516,40.02156,37.00691232,89.548848,0.9156688,-0.6362997
Beta actin,AICS-16_101_2,23.53968,46.7964,54.43179444,109.1548566,0.9357361,-0.4096102
Beta actin,AICS-16_102_1,16.8426,40.04964,38.0326524,93.87568044,0.912689,-0.223075
Beta actin,AICS-16_102_2,16.21728,43.0272,37.43880288,98.43041244,0.8966798,-0.5011746
Beta actin,AICS-16_102_3,26.55936,66.87684,53.213424,132.9331068,0.9363385,-0.5620996
Beta actin,AICS-16_102_4,19.89036,52.88436,42.47658324,119.6730516,0.9414157,-0.6725579
Beta actin,AICS-16_102_5,19.37628,44.685,42.20353212,107.4538219,0.7909524,-0.8213777
Beta actin,AICS-16_102_6,22.60332,60.939,47.19719688,125.6740536,0.9840063,-0.269772
Beta actin,AICS-16_102_7,19.01988,46.12032,40.32750168,105.381285,0.8848518,-0.3886644
Beta actin,AICS-16_102_9,6.5718,49.83876,20.88511656,89.07442488,0.913111,-1
Beta actin,AICS-16_103_2,33.80184,91.54296,59.85973596,170.2003128,0.9290647,-0.6616511
Beta actin,AICS-16_103_3,21.02652,47.05236,44.1974292,104.4463718,0.7201628,-0.7371444
Beta actin,AICS-16_103_5,25.5474,59.6592,50.55520884,132.273468,0.8724723,-0.5663459
Beta actin,AICS-16_103_6,14.89968,40.85748,35.76882372,89.25973368,0.9240757,-0.7394918
