classes,Cell ID,Nuclear volume (fL),Cellular volume (fL),Nuclear surface area (&micro;m&sup2;),Cellular surface area (&micro;m&sup2;),Radial proximity (unitless),Apical proximity (unitless)
Beta actin,AICS-16_59_6,21.66264,46.38492,48.67666,124.0773,0.8306784,-0.2390327
Beta actin,AICS-16_59_7,17.57808,31.6386,41.5599,84.88119,0.9545383,-0.5794142
Beta actin,AICS-16_59_9,15.87168,35.1864,40.69841,82.50037,0.9564777,-0.252843
Beta actin,AICS-16_59_10,16.20864,33.01452,40.56856,84.20645,0.8333172,-0.5633782
Beta actin,AICS-16_60_2,19.43784,47.12364,41.28434,97.73306,0.9791006,-0.1764356
Beta actin,AICS-16_60_3,28.42668,71.6418,54.18021,143.0038,0.822548,-0.2053734
Beta actin,AICS-16_61_1,20.67768,51.55704,44.35775,117.7104,0.7598694,-0.3007961
Beta actin,AICS-16_61_2,23.4468,54.9072,47.77485,119.1209,0.8786818,-0.2781892
Beta actin,AICS-16_61_3,21.80844,54.09396,45.38738,116.5173,0.8468512,-0.4599804
Beta actin,AICS-16_61_4,14.95692,36.59472,36.16518,77.84291,0.9617682,-0.4168071
Beta actin,AICS-16_62_1,19.28124,48.56976,39.94645,97.14291,0.8853285,-0.6621237
Beta actin,AICS-16_62_2,22.19616,51.79896,46.48645,116.0146,0.862088,0.08755315
Beta actin,AICS-16_62_3,5.26068,38.2482,19.01951,70.0822,0.899649,-0.5253822
Beta actin,AICS-16_62_4,33.05772,86.48424,62.21978,164.1819,0.8309565,-0.7113464
Beta actin,AICS-16_62_8,18.2736,44.76168,39.75198,91.88422,0.8969494,-0.5371245
Beta actin,AICS-16_63_1,16.32204,47.50596,37.85263,118.3737,0.9627998,-0.7281042
Beta actin,AICS-16_63_2,27.83268,70.86204,54.17183,148.1397,0.8254611,-0.2897148
Beta actin,AICS-16_63_4,24.04296,54.27864,47.94785,115.162,0.752365,-0.1104419
Beta actin,AICS-16_63_5,20.39472,49.07088,42.52136,106.2099,0.8808876,-0.6378654
Beta actin,AICS-16_64_1,15.16644,40.89744,34.05587,87.72266,0.999339,-0.8936051
Beta actin,AICS-16_64_2,22.22208,55.03896,45.73102,111.4836,0.9309378,-0.3569523
Beta actin,AICS-16_64_3,21.26628,53.29584,44.78802,114.7305,0.9111586,-0.6041849
Beta actin,AICS-16_64_4,20.39904,52.056,42.16171,102.7651,0.9426743,-0.141426
Beta actin,AICS-16_64_6,29.68164,77.8518,54.95915,146.9916,0.95122,-0.3558347
Beta actin,AICS-16_64_8,26.00532,73.17108,49.06567,148.8356,1,-0.8520334
Beta actin,AICS-16_64_10,32.47776,75.89808,57.90757,139.2053,1,-1
Beta actin,AICS-16_64_11,18.13428,49.02984,40.25318,110.8968,0.922641,-0.7260167
Beta actin,AICS-16_65_1,19.251,46.17864,39.83383,99.1673,0.8130836,-0.3363264
Beta actin,AICS-16_65_2,18.5814,47.05452,39.62581,93.82691,0.9171006,-0.2792763
Beta actin,AICS-16_65_3,20.1366,41.58432,42.94427,87.47551,0.7497109,-0.4859292
Beta actin,AICS-16_65_4,17.85348,41.20092,38.8796,93.91115,0.8463373,-0.3231996
Beta actin,AICS-16_65_5,22.14324,52.49664,44.50719,106.6532,0.8387412,-0.3181646
Beta actin,AICS-16_65_6,18.93132,43.2702,43.05708,104.7223,0.6901237,-0.3594728
Beta actin,AICS-16_65_8,30.99708,70.39008,55.26584,134.7996,0.8719078,-0.5023119
Beta actin,AICS-16_65_9,25.94376,65.63808,50.40323,130.88,0.8969738,-0.554413
Beta actin,AICS-16_66_1,17.037,46.3266,40.31285,108.8068,0.9694467,-0.4318062
Beta actin,AICS-16_66_4,14.72364,39.3984,34.14854,86.66911,0.9423897,-0.4795698
Beta actin,AICS-16_66_5,18.0576,44.00028,40.73066,97.06754,0.7167625,-0.05009583
Beta actin,AICS-16_66_6,18.4464,41.9688,40.86533,95.45504,0.8864055,-0.2244655
Beta actin,AICS-16_67_1,25.59384,62.03736,50.40006,128.7017,0.9637127,-0.202932
Beta actin,AICS-16_67_4,17.22924,41.61456,38.23888,100.1863,0.9159739,-0.2039793
Beta actin,AICS-16_67_5,18.11052,46.12356,41.07078,100.7318,0.9599238,-0.3409785
Beta actin,AICS-16_67_6,27.59184,70.65792,53.46392,137.8432,0.915953,-0.04663848
Beta actin,AICS-16_67_7,25.7688,60.70896,49.47318,113.1285,0.9410785,-0.3948303
Beta actin,AICS-16_67_8,22.07952,56.29176,45.91407,128.0593,0.9803834,-0.1076255
Beta actin,AICS-16_67_9,20.74356,47.76192,42.87307,100.4475,0.8722826,-0.17151
Beta actin,AICS-16_67_10,21.65832,46.04688,44.38317,95.90106,0.8774579,-0.3582445
Beta actin,AICS-16_68_2,15.63948,31.45284,35.79676,75.22676,0.7800525,-0.1807814
Beta actin,AICS-16_68_3,29.74536,70.06824,55.54428,130.6807,0.8362246,-0.5182388
Beta actin,AICS-16_68_4,18.5976,42.33168,41.13512,104.5827,0.8255582,-0.3163093
Beta actin,AICS-16_68_6,21.87324,50.41224,45.26303,114.1439,0.9521227,-0.21666
Beta actin,AICS-16_69_1,16.25724,36.84312,37.94904,82.46269,0.8695857,-0.3945385
Beta actin,AICS-16_69_3,15.7302,37.37232,37.70258,90.38189,0.9270958,-0.538422
Beta actin,AICS-16_69_4,14.74092,36.00504,36.89356,94.00419,0.8724531,-0.5883785
Beta actin,AICS-16_69_5,14.96988,36.98244,35.40464,85.74628,0.9093925,-0.1993149
Beta actin,AICS-16_69_6,16.86096,39.02256,39.52887,84.30622,0.7866765,-0.1856824
Beta actin,AICS-16_69_7,27.71172,58.01868,53.92543,116.9119,0.769972,-0.3870212
Beta actin,AICS-16_69_8,25.67052,59.61276,50.62997,115.2599,0.8883662,-0.4854179
Beta actin,AICS-16_69_10,6.47892,48.249,22.19196,95.2373,1,-0.9256719
Beta actin,AICS-16_70_2,21.78576,59.90436,44.44706,114.2369,0.8783418,-0.05577318
Beta actin,AICS-16_70_3,17.10504,37.70604,39.04761,80.62677,0.8843938,-0.1657553
Beta actin,AICS-16_70_4,29.69676,79.5258,59.10065,167.3899,0.9158929,-0.7767755
Beta actin,AICS-16_70_5,25.21692,60.66684,50.41316,141.891,0.9202388,0.2226894
Beta actin,AICS-16_70_6,30.3912,69.78528,56.24882,136.41,0.822682,-0.3430642
Beta actin,AICS-16_70_7,12.22236,35.667,29.89417,75.88179,0.9886038,-0.6278343
Beta actin,AICS-16_71_5,31.54572,77.895,60.10114,163.1945,0.9779665,-0.6001061
Beta actin,AICS-16_71_6,35.25336,82.67724,64.63924,153.0854,0.6276418,-0.8337613
Beta actin,AICS-16_71_7,22.32468,55.27548,47.71812,124.5038,0.9274941,-0.6714786
Beta actin,AICS-16_72_1,28.64808,61.93908,57.15348,140.0742,0.8327262,-0.389621
Beta actin,AICS-16_72_2,23.2794,50.10228,51.40163,126.3678,0.8149611,-0.3331909
Beta actin,AICS-16_72_3,18.03168,40.92876,43.25562,94.433,0.7189906,-0.012
Beta actin,AICS-16_72_4,27.34344,60.30828,55.2457,132.7647,0.8567173,-0.2936579
Beta actin,AICS-16_72_5,28.5552,67.18788,57.96651,143.2524,0.8841498,-0.3671928
Beta actin,AICS-16_73_1,14.73984,32.08248,36.47034,89.24963,0.9049031,-0.3344211
Beta actin,AICS-16_73_3,17.12232,36.57528,38.15881,86.3367,0.8914416,-0.5956823
Beta actin,AICS-16_74_1,24.13476,40.58964,54.22738,98.63937,0.8421738,-0.7388693
Beta actin,AICS-16_74_5,29.35872,70.93116,68.8074,143.26,0.8481359,-0.2580796
Beta actin,AICS-16_74_7,19.31472,39.84228,45.34293,102.9275,0.9122127,-0.6457646
Beta actin,AICS-16_74_8,23.18328,46.06956,52.48664,119.3206,0.8161543,-0.6406495
Beta actin,AICS-16_75_4,26.02584,58.82436,52.69924,122.6814,0.6862657,-0.01641896
Beta actin,AICS-16_75_5,24.69204,37.19736,52.2135,84.48022,0.3614433,-0.3051008
Beta actin,AICS-16_76_1,31.725,72.25416,65.437,155.7039,0.7781075,-0.2236925
Beta actin,AICS-16_76_3,24.98904,55.8684,55.79402,135.0524,0.6898018,-0.4070072
Beta actin,AICS-16_76_4,23.64876,47.23056,51.15722,113.8978,0.6987813,-0.3313783
Beta actin,AICS-16_76_5,16.80588,39.40704,41.32059,102.695,0.800448,-0.5984538
Beta actin,AICS-16_77_1,11.00088,40.81968,29.27643,81.36222,0.988465,0.1963992
Beta actin,AICS-16_77_3,17.81892,35.4726,40.65057,84.57296,0.7634268,-0.4449655
Beta actin,AICS-16_77_4,17.62992,37.53216,39.4187,96.16491,0.8457006,-0.2902953
Beta actin,AICS-16_77_5,29.21292,73.57716,57.93062,140.8953,0.9204745,-0.6412385
Beta actin,AICS-16_77_6,19.15272,44.6634,42.05582,102.5155,0.9237425,-0.448544
Beta actin,AICS-16_78_1,26.61228,51.39504,58.69257,132.5257,0.8271253,-0.3272779
Beta actin,AICS-16_78_3,15.91272,30.3966,40.85984,85.72494,0.8305517,-0.1103942
Beta actin,AICS-16_78_5,10.62072,73.07064,37.35292,121.7336,0.9643296,-0.9060224
Beta actin,AICS-16_79_1,26.88768,56.66976,56.82422,127.6626,0.7907398,-0.3283774
Beta actin,AICS-16_79_5,25.56036,57.86316,53.99465,117.7646,0.8971688,-0.2094865
Beta actin,AICS-16_80_1,16.05744,44.8794,37.05206,105.1526,0.986139,-0.7395396
Beta actin,AICS-16_80_2,21.58596,46.91304,45.58235,109.9675,0.8228995,-0.3160412
Beta actin,AICS-16_80_3,15.12432,34.84728,35.75637,83.87592,0.691921,-0.142621
Beta actin,AICS-16_80_5,13.25484,35.667,32.2181,89.30167,0.92904,-0.8293432
Beta actin,AICS-16_81_2,24.41664,57.42684,57.04214,135.9821,0.8999174,-0.414184
Beta actin,AICS-16_81_3,23.52888,45.36864,53.48009,109.8871,0.9073882,-0.3270524
Beta actin,AICS-16_81_4,8.92404,68.43204,31.42768,123.2025,1,-0.2565375
Beta actin,AICS-16_82_1,30.10176,66.96432,59.21105,138.4955,0.8597522,-0.2057356
Beta actin,AICS-16_82_3,28.50768,66.717,54.176,126.9714,0.9012529,-0.3837696
Beta actin,AICS-16_82_4,28.58328,63.70812,54.92199,126.0579,0.8233265,-0.4967617
Beta actin,AICS-16_83_1,16.89228,50.73624,36.93871,108.5065,0.9976445,-0.7108959
Beta actin,AICS-16_83_2,22.91868,57.58668,46.09047,108.6915,0.9678586,-0.2890344
Beta actin,AICS-16_83_4,20.51676,57.00564,43.60596,129.0064,0.8819404,-0.4771153
Beta actin,AICS-16_83_7,19.10736,49.49424,40.03083,102.3161,0.8559825,-0.3596463
Beta actin,AICS-16_84_1,20.97468,48.79332,47.21504,114.2398,0.9097207,-0.4022677
Beta actin,AICS-16_84_2,28.27116,58.4928,57.3441,139.1042,0.8688447,-0.06024023
Beta actin,AICS-16_84_3,22.7934,52.93512,48.32299,120.3437,0.8830583,-0.1077032
Beta actin,AICS-16_84_5,20.30508,41.92992,43.28365,93.34129,0.857877,-0.1637783
Beta actin,AICS-16_84_6,22.65084,47.91204,46.90081,106.3629,0.7567766,-0.2632357
Beta actin,AICS-16_84_7,13.50432,52.32708,32.98257,98.17645,0.9775803,-0.5660164
Beta actin,AICS-16_84_8,9.74268,77.3064,34.87283,121.4604,0.999054,-0.7284148
Beta actin,AICS-16_85_2,28.58436,56.56284,63.06343,132.3638,0.6424032,-0.4433436
Beta actin,AICS-16_85_3,23.98464,59.454,52.01966,136.1231,0.8263895,-0.3352644
Beta actin,AICS-16_85_5,23.32368,54.47088,53.54451,120.6743,0.8480217,-0.6729748
Beta actin,AICS-16_86_4,20.2932,47.03184,44.15892,101.7825,0.9152513,-0.1948061
Beta actin,AICS-16_86_5,19.20672,47.55024,43.03165,107.9584,0.9809179,-0.2662269
Beta actin,AICS-16_87_1,32.29956,77.44248,63.11927,162.7671,0.9745213,-0.2964891
Beta actin,AICS-16_87_2,30.7098,68.92236,60.04477,145.3805,0.8940213,-0.2803805
Beta actin,AICS-16_87_3,25.65216,58.33188,51.78209,131.11,0.8841473,-0.1711825
Beta actin,AICS-16_87_4,29.23128,71.21628,59.44034,153.5387,0.9369764,-0.3437974
Beta actin,AICS-16_87_5,18.11268,41.41584,40.06713,95.73956,0.8346136,-0.2719874
Beta actin,AICS-16_88_1,19.73808,51.3378,40.88157,98.3092,0.9014406,-0.7872025
Beta actin,AICS-16_88_3,28.215,68.92236,53.46727,125.4309,0.905324,-0.1763359
Beta actin,AICS-16_88_4,19.494,51.19848,40.14816,106.6332,0.9892121,-0.2335782
Beta actin,AICS-16_88_6,28.45152,55.56924,54.11673,114.5386,0.6715512,-0.3508146
Beta actin,AICS-16_88_9,38.03544,88.62372,63.31552,150.2551,0.8351641,-0.3854297
Beta actin,AICS-16_89_1,20.34288,46.7586,45.70446,107.565,0.7099367,-0.7924398
Beta actin,AICS-16_89_2,30.1212,76.24908,58.40354,156.144,0.8991707,-0.344958
Beta actin,AICS-16_89_3,18.44856,46.40436,39.96256,98.17995,0.9949118,-0.4145597
Beta actin,AICS-16_89_4,27.06048,68.05512,54.98077,144.2909,0.8622557,-0.5958889
Beta actin,AICS-16_89_5,28.96776,63.17028,53.92466,130.6921,0.9435877,-0.3944165
Beta actin,AICS-16_89_7,19.65492,44.8416,41.93525,108.0782,0.9459968,-0.1359665
Beta actin,AICS-16_89_8,26.31096,58.4874,53.05583,119.7184,0.8535379,-0.6999263
Beta actin,AICS-16_90_1,17.67096,44.09748,39.39363,98.80298,0.9605281,-0.2593932
Beta actin,AICS-16_90_2,22.93596,52.48368,46.31786,115.1537,0.8607294,-0.2415229
Beta actin,AICS-16_90_3,14.7582,39.09492,34.47113,85.52332,0.9252942,-0.4121007
Beta actin,AICS-16_90_4,22.60656,59.19804,46.3002,118.1154,0.8916364,0.3359131
Beta actin,AICS-16_90_5,24.97608,58.88484,48.77563,120.7214,0.8914561,-0.3819105
Beta actin,AICS-16_90_6,27.30564,64.86804,54.1533,122.7868,0.9454668,-0.2364773
Beta actin,AICS-16_90_7,25.95996,58.28868,50.80797,131.6156,0.9297996,-0.4247521
Beta actin,AICS-16_90_8,5.17644,40.61232,19.0083,72.61345,1,-0.7165437
Beta actin,AICS-16_90_9,26.78184,61.42932,53.6132,122.0543,0.9017695,-0.1447332
Beta actin,AICS-16_90_10,4.84164,32.00472,18.26362,62.20278,0.9773283,-0.3786035
Beta actin,AICS-16_91_1,20.17764,54.66636,41.58992,112.3791,0.912681,-0.6522674
Beta actin,AICS-16_91_4,17.68608,46.61712,38.87939,99.79224,0.898794,-0.3985199
Beta actin,AICS-16_92_1,15.66324,38.394,35.06791,81.39568,0.8839473,-0.4633589
Beta actin,AICS-16_92_3,23.27508,59.1084,47.1223,108.3536,0.9725426,-0.2951761
Beta actin,AICS-16_92_4,18.63108,47.8602,39.51024,99.03143,0.9492292,-0.08236354
Beta actin,AICS-16_92_5,37.26864,81.6264,64.06972,146.7697,0.8105297,-0.2141765
Beta actin,AICS-16_92_6,21.87972,53.2548,43.26399,108.7619,0.9232457,-0.3170588
Beta actin,AICS-16_92_7,33.22296,74.00808,61.7163,148.5074,0.7694691,-0.6340328
Beta actin,AICS-16_92_8,28.95264,69.05196,54.96201,140.5894,0.9270018,-0.4128701
Beta actin,AICS-16_93_5,23.75136,46.84716,49.75912,99.20988,0.9194345,-0.3799693
Beta actin,AICS-16_93_8,25.53768,59.77368,52.69555,135.5368,0.9268038,-0.4851564
Beta actin,AICS-16_94_1,24.003,56.87064,47.22824,111.7291,0.8830409,-0.2374395
Beta actin,AICS-16_94_2,31.698,80.82396,60.43347,167.734,0.9339239,0.4429711
Beta actin,AICS-16_94_3,14.56704,45.31572,33.48074,88.89978,0.9996312,-0.7492773
Beta actin,AICS-16_94_4,13.11984,37.49976,31.36126,83.40956,0.9877434,-0.8828916
Beta actin,AICS-16_94_6,28.53036,70.24428,52.87881,132.9201,0.9356115,-0.3251467
Beta actin,AICS-16_94_7,13.16088,34.41204,31.82654,80.87019,0.9834431,-0.3469501
Beta actin,AICS-16_94_8,5.40432,45.10296,20.09765,78.9443,0.9571773,-0.3678489
Beta actin,AICS-16_94_9,11.05596,50.5224,28.05755,94.93671,0.988129,-0.4117561
Beta actin,AICS-16_94_10,4.66668,47.19168,17.98418,82.40299,1,-0.6436429
Beta actin,AICS-16_94_11,17.28,36.99108,38.40374,87.38142,0.8988703,-0.07273411
Beta actin,AICS-16_95_2,27.67716,68.44068,59.0121,137.0988,0.9082972,-0.4422977
Beta actin,AICS-16_95_3,14.9094,34.73496,37.99127,82.94985,0.9316574,-0.3797059
Beta actin,AICS-16_96_1,16.95924,38.61648,38.87236,91.53623,0.9553021,0.1812532
Beta actin,AICS-16_96_3,22.707,53.72784,47.3041,110.2157,0.9408607,-0.410176
Beta actin,AICS-16_96_4,26.24076,72.90216,54.71051,149.9792,0.9789096,-0.2903696
Beta actin,AICS-16_96_8,17.01756,34.68312,39.35392,81.57329,0.9220008,-0.4852417
Beta actin,AICS-16_96_9,18.95184,51.04188,42.19923,113.6249,0.9485853,-0.4037946
Beta actin,AICS-16_97_1,12.93084,33.17004,31.81156,83.86638,0.9416215,-0.4510977
Beta actin,AICS-16_97_2,19.05876,48.11184,41.6275,110.8141,0.8875542,-0.3493955
Beta actin,AICS-16_97_3,11.93292,40.80348,31.01403,101.0949,0.9347483,-0.1255063
Beta actin,AICS-16_97_4,14.27976,37.24164,34.33322,84.16648,0.9529415,-0.2894573
Beta actin,AICS-16_97_5,26.63712,62.59248,52.47637,136.6172,0.8018949,-0.6525423
Beta actin,AICS-16_97_6,19.76616,49.09572,41.74395,103.71,0.9155508,-0.1086655
Beta actin,AICS-16_97_11,16.17732,41.12208,37.09798,97.1131,0.9192882,-0.463223
Beta actin,AICS-16_98_2,20.4606,50.11416,44.57456,121.0238,0.8570417,-0.6057088
Beta actin,AICS-16_98_4,25.85736,59.56416,55.12331,138.7509,0.9332634,-0.2930283
Beta actin,AICS-16_98_5,19.68408,45.3654,44.917,112.4142,0.9126747,-0.5377152
Beta actin,AICS-16_99_3,26.43624,59.40108,51.50945,138.0853,0.8803959,-0.4031411
Beta actin,AICS-16_99_5,18.73908,45.39672,41.33868,103.4935,0.9033062,-0.4210872
Beta actin,AICS-16_99_6,31.2228,71.97984,57.26202,157.6087,0.8464656,-0.4894857
Beta actin,AICS-16_100_1,16.17516,40.02156,37.00691,89.54885,0.9065858,-0.446739
Beta actin,AICS-16_101_2,23.53968,46.7964,54.43179,109.1549,0.9291419,-0.3284612
Beta actin,AICS-16_102_1,16.8426,40.04964,38.03265,93.87568,0.8508995,-0.1249213
Beta actin,AICS-16_102_2,16.21728,43.0272,37.4388,98.43041,0.965912,-0.4868996
Beta actin,AICS-16_102_3,26.55936,66.87684,53.21342,132.933,0.9704201,-0.2423081
Beta actin,AICS-16_102_4,19.89036,52.88436,42.47659,119.6731,0.9960403,-0.5176091
Beta actin,AICS-16_102_5,19.37628,44.685,42.20353,107.4538,0.7209505,-0.3131648
Beta actin,AICS-16_102_6,22.60332,60.939,47.1972,125.674,0.9817972,-0.08376177
Beta actin,AICS-16_102_7,19.01988,46.12032,40.3275,105.3813,0.976341,-0.7710788
Beta actin,AICS-16_102_9,6.5718,49.83876,20.88512,89.07443,0.9504191,-0.7841866
Beta actin,AICS-16_103_2,33.80184,91.54296,59.85973,170.2003,0.9728637,-0.4222375
Beta actin,AICS-16_103_3,21.02652,47.05236,44.19743,104.4464,0.6003853,-0.2367084
Beta actin,AICS-16_103_5,25.5474,59.6592,50.55521,132.2734,0.8446155,0.02960593
Beta actin,AICS-16_103_6,14.89968,40.85748,35.76883,89.25974,0.9674369,-0.7239915
Beta actin,AICS-16_103_7,16.5186,49.329,37.52957,108.4714,0.9650065,-0.2120358
Beta actin,AICS-16_104_1,20.49732,47.58048,43.20262,106.1598,0.8564515,-0.1881651
Beta actin,AICS-16_104_2,16.5888,38.18664,38.81863,89.76637,0.7457049,-0.2958808
Beta actin,AICS-16_104_3,29.90412,73.46808,58.21585,139.6704,0.914747,-0.3562664
Beta actin,AICS-16_104_4,28.40184,67.47732,56.69104,144.8047,0.7193982,-0.05994799
Beta actin,AICS-16_104_5,33.15816,87.5286,61.00382,170.1839,0.8656543,-0.3752014
Beta actin,AICS-16_105_1,13.44924,30.8124,35.64052,74.30789,0.9789792,-0.7019794
Beta actin,AICS-16_105_2,44.1666,112.0651,93.91093,232.7068,0.9410169,-0.3883943
Beta actin,AICS-16_105_4,28.86084,68.7636,61.66062,154.9148,0.8064432,-0.346779
Beta actin,AICS-16_105_5,13.50972,42.78528,32.44786,98.67111,0.9261834,-0.5727741
Beta actin,AICS-16_106_6,20.55348,52.09596,42.09781,104.7018,0.98155,-0.391545
Tom20,AICS-11_207_1,12.86064,54.65772,30.39073,122.7539,0.8518384,0.06489427
Tom20,AICS-11_207_2,26.973,78.41448,53.1961,146.2345,0.8905037,0.2451535
Tom20,AICS-11_207_5,13.90608,30.86208,32.96675,65.47041,0.9551142,0.7731122
Tom20,AICS-11_208_2,14.29272,30.29076,36.26218,81.88548,0.821943,0.8958225
Tom20,AICS-11_208_3,12.21372,38.87352,31.17262,91.80884,0.9509555,-0.02205226
Tom20,AICS-11_209_1,15.64056,36.71244,35.37907,86.23705,0.490189,-0.1147515
Tom20,AICS-11_209_2,14.51628,33.51024,39.99965,95.59443,0.805977,0.1155179
Tom20,AICS-11_209_3,11.73744,28.6092,29.14414,70.08491,0.8594319,0.3854772
Tom20,AICS-11_209_4,19.03284,42.96348,43.91465,120.6915,0.9764324,0.4871376
Tom20,AICS-11_210_1,19.41624,41.67072,43.76308,103.1955,0.9562345,0.7069877
Tom20,AICS-11_210_4,15.35976,31.69044,37.4577,81.39833,0.9724753,0.4862123
Tom20,AICS-11_211_2,16.86744,38.95344,41.17073,106.4612,0.9915721,0.1200262
Tom20,AICS-11_211_3,19.062,45.0036,42.22866,108.1831,0.925063,0.1156707
Tom20,AICS-11_212_1,13.3326,30.52836,34.13548,81.37261,0.8441927,-0.1352321
Tom20,AICS-11_213_3,20.15388,42.5952,44.96271,114.8929,0.9311488,-0.1587227
Tom20,AICS-11_214_1,18.36648,38.4156,42.3019,103.1349,0.8787391,0.6016188
Tom20,AICS-11_214_2,21.73068,48.02112,44.98369,110.9951,0.9090582,-0.2542877
Tom20,AICS-11_214_3,17.78868,36.73296,40.76376,101.3687,0.9904163,0.799517
Tom20,AICS-11_214_4,12.17916,29.02068,30.69454,67.71325,0.6269716,-0.1452416
Tom20,AICS-11_214_5,20.26404,32.292,46.09923,77.67016,0.9732758,0.9630542
Tom20,AICS-11_215_1,16.75944,40.61448,38.20293,90.3378,0.8571174,-0.3178761
Tom20,AICS-11_215_2,25.5312,57.87288,52.61282,134.6032,0.7735689,0.186585
Tom20,AICS-11_215_3,4.23468,35.55144,16.00084,71.13725,0.9954439,0.3351101
Tom20,AICS-11_215_4,17.49168,38.81628,42.23526,104.4658,0.9159703,0.3078498
Tom20,AICS-11_215_5,3.63204,33.61824,14.69605,66.35743,0.9779894,0.1023484
Tom20,AICS-11_216_1,19.21212,38.49228,40.93372,90.08428,0.9625686,0.2383604
Tom20,AICS-11_216_3,19.78884,51.89076,47.0046,129.4933,0.9960514,0.5826541
Tom20,AICS-11_216_4,20.72304,41.19012,44.51685,100.0511,0.8733855,0.6901019
Tom20,AICS-11_216_5,19.24128,42.36948,43.37458,102.1185,0.9463685,0.4772948
Tom20,AICS-11_217_1,18.11808,35.49852,43.6171,83.44215,0.8976074,0.117123
Tom20,AICS-11_217_2,18.9702,42.31764,44.24041,106.7778,0.9445228,0.8290631
Tom20,AICS-11_217_3,26.30556,50.34096,60.23359,122.65,0.8483633,0.3800807
Tom20,AICS-11_217_4,13.4406,28.00548,33.22773,64.80389,0.9496502,0.3741927
Tom20,AICS-11_218_2,17.091,36.72324,43.3154,91.41991,0.7122535,0.5191221
Tom20,AICS-11_219_1,13.20192,25.9038,33.63985,72.70122,0.7545701,0.4848934
Tom20,AICS-11_219_2,16.27128,29.6622,43.19069,91.36746,0.9813471,0.6423305
Tom20,AICS-11_219_3,15.95808,31.65372,41.62859,93.52422,0.8766963,0.2275757
Tom20,AICS-11_220_2,13.89204,26.53236,35.55251,78.47292,0.9469613,0.3189839
Tom20,AICS-11_220_3,17.9928,35.67456,42.17095,85.20722,0.8095704,0.3021137
Tom20,AICS-11_220_5,16.34364,30.67848,39.95649,77.45881,0.7883476,0.6088157
Fibrillarin,AICS-14_220_1,15.70536,32.5566,40.62196,82.8578,-1,0.3395203
Fibrillarin,AICS-14_220_2,27.4374,62.51796,54.62297,133.1397,-1,0.05464212
Fibrillarin,AICS-14_220_3,21.3246,49.02984,45.24953,101.4568,-1,-0.4217478
Fibrillarin,AICS-14_220_4,14.48064,37.33884,38.15385,93.58487,-1,0.03709717
Fibrillarin,AICS-14_221_1,17.2962,33.47676,40.39528,84.92683,-1,-0.1589332
Fibrillarin,AICS-14_221_2,13.37148,31.44636,36.85752,95.59747,-1,0.1452834
Fibrillarin,AICS-14_221_3,19.51452,44.48952,46.73008,117.2419,-1,-0.1916506
Fibrillarin,AICS-14_221_4,22.32252,46.46916,49.66297,116.5515,-1,-0.4022874
Fibrillarin,AICS-14_222_2,25.37568,58.90212,54.0993,132.5152,-1,-0.2135118
Fibrillarin,AICS-14_223_1,14.98392,32.08032,35.7586,77.05117,-1,-0.4338544
Fibrillarin,AICS-14_223_3,14.55624,32.7726,35.36368,80.09233,-1,-0.2834129
Fibrillarin,AICS-14_224_1,18.91944,40.26132,43.04868,108.1545,-1,-0.7822365
Fibrillarin,AICS-14_225_1,19.18296,39.0096,44.63711,96.43623,-1,-0.09263217
Fibrillarin,AICS-14_225_2,15.54876,35.1972,37.25652,87.72565,-1,0.4783426
Fibrillarin,AICS-14_225_3,15.28956,28.21608,39.53632,73.1918,-1,-0.1504425
Fibrillarin,AICS-14_226_2,23.16708,46.55664,53.29266,119.7929,-1,0.09752502
Fibrillarin,AICS-14_226_3,20.50164,41.26896,48.57963,109.8168,-1,0.569733
Fibrillarin,AICS-14_226_4,22.96512,50.12712,50.81015,114.6144,-1,-0.6566284
Fibrillarin,AICS-14_227_3,18.39564,32.74992,43.99106,79.21169,-1,-0.167913
Fibrillarin,AICS-14_227_4,19.1322,40.82076,43.51966,94.91968,-1,0.1970547
Fibrillarin,AICS-14_228_1,8.64972,79.78932,34.84294,127.4425,-0.6406525,-0.1681718
Fibrillarin,AICS-14_228_2,9.76644,82.3122,37.22594,121.2087,-0.3435062,-0.2596999
Fibrillarin,AICS-14_229_1,19.41624,45.94104,44.08795,103.1001,-1,0.5149555
Fibrillarin,AICS-14_229_2,17.90424,39.87792,44.20795,117.9307,-1,-0.1042338
Fibrillarin,AICS-14_229_3,15.12432,35.26848,35.847,81.39401,-1,-0.3807803
Fibrillarin,AICS-14_230_1,29.47968,68.96988,61.14348,134.313,-1,-0.07556453
Fibrillarin,AICS-14_230_2,23.82804,61.37532,51.32602,129.5656,-1,0.4122903
Fibrillarin,AICS-14_231_1,14.55948,28.08756,35.66031,68.55482,-1,-0.355677
Fibrillarin,AICS-14_231_4,18.44748,35.77932,43.60044,90.80429,-1,0.1186595
